TourId iBest gBest time(ms)
726 4770.1928738301 3793.6017124639 1380
727 4770.0403230288 3793.6017124639 1386
728 4733.8116384509 3793.6017124639 1390
729 4819.2144680787 3793.6017124639 1395
730 4745.5615073010 3793.6017124639 1378
731 4751.8393747596 3793.6017124639 1374
732 4809.5810426771 3793.6017124639 1373
733 4778.4806702380 3793.6017124639 1375
734 4760.5421646448 3793.6017124639 1376
735 4763.3398137408 3793.6017124639 1371
736 4851.5344282016 3793.6017124639 1369
737 4636.4226982648 3793.6017124639 1367
738 4808.2476722313 3793.6017124639 1371
739 4886.5476631184 3793.6017124639 1366
740 4664.8518375672 3793.6017124639 1365
741 4810.2832297820 3793.6017124639 1384
742 4774.8621505207 3793.6017124639 1371
743 4813.7172562108 3793.6017124639 1370
744 4819.8118346577 3793.6017124639 1384
745 4688.1723567718 3793.6017124639 1366
746 4947.0300754623 3793.6017124639 1376
747 4869.9582154314 3793.6017124639 1372
748 4669.7329630958 3793.6017124639 1378
749 4880.6002028562 3793.6017124639 1391
750 4926.8001222472 3793.6017124639 1399
751 4567.5986296342 3793.6017124639 1399
752 4809.4323449628 3793.6017124639 1391
753 4758.8655587837 3793.6017124639 1397
754 4676.9163662560 3793.6017124639 1394
755 4844.2420440755 3793.6017124639 1405
756 4957.6864970226 3793.6017124639 1386
757 4892.9453043441 3793.6017124639 1387
758 4665.6640244910 3793.6017124639 1391
759 4807.9999530272 3793.6017124639 1390
760 4772.0374244861 3793.6017124639 1365
761 4624.3712026049 3793.6017124639 1385
762 4723.8531096878 3793.6017124639 1386
763 4926.2598575025 3793.6017124639 1379
764 4795.0478318546 3793.6017124639 1375
765 4843.0064946195 3793.6017124639 1392
766 4691.8737394275 3793.6017124639 1393
767 4904.6459410326 3793.6017124639 1368
768 4634.9884701625 3793.6017124639 1367
769 4736.5284203511 3793.6017124639 1367
770 4770.3739276073 3793.6017124639 1390
771 4619.4993914646 3793.6017124639 1388
772 4826.8723477375 3793.6017124639 1379
773 4706.3654502819 3793.6017124639 1379
774 4823.8596236461 3793.6017124639 1396
775 4776.3345916250 3793.6017124639 1385
776 4703.9014528889 3793.6017124639 1369
777 4839.9387525368 3793.6017124639 1366
778 4761.4284886998 3793.6017124639 1369
779 4747.1398895643 3793.6017124639 1361
780 4637.7292409332 3793.6017124639 1368
781 4740.3337960071 3793.6017124639 1373
782 4706.8893232366 3793.6017124639 1372
783 4615.0396147606 3793.6017124639 1367
784 4778.6564102165 3793.6017124639 1363
785 4849.6808861795 3793.6017124639 1361
786 4759.4426657973 3793.6017124639 1368
787 4732.0209905155 3793.6017124639 1365
788 4515.3019673519 3793.6017124639 1365
789 4737.8183322517 3793.6017124639 1398
790 4583.8952255088 3793.6017124639 1381
791 4754.6929291046 3793.6017124639 1366
792 4844.0300360665 3793.6017124639 1403
793 4593.2372440710 3793.6017124639 1404
794 4771.3474891309 3793.6017124639 1385
795 4784.4754789594 3793.6017124639 1391
796 4682.3301815565 3793.6017124639 1433
797 4745.4791415455 3793.6017124639 1409
798 4778.3363120683 3793.6017124639 1445
799 3818.0588070200 3793.6017124639 15022
800 4761.3386916810 3793.6017124639 1369
801 4833.6599633855 3793.6017124639 1376
802 4795.9874775149 3793.6017124639 1380
803 4853.4871143494 3793.6017124639 1376
804 4802.2683306696 3793.6017124639 1369
805 4864.8184628779 3793.6017124639 1362
806 4752.1189442368 3793.6017124639 1390
807 4775.1157161147 3793.6017124639 1396
808 4751.0661090592 3793.6017124639 1392
809 4697.0124097677 3793.6017124639 1396
810 4877.6974988727 3793.6017124639 1387
811 4610.2738614082 3793.6017124639 1391
812 4642.5442787264 3793.6017124639 1385
813 4805.1186304124 3793.6017124639 1390
814 4825.5299827085 3793.6017124639 1377
815 4810.4211010397 3793.6017124639 1390
816 4757.2453471509 3793.6017124639 1384
817 4845.5587562441 3793.6017124639 1367
818 4744.3382425218 3793.6017124639 1392
819 4822.6414735968 3793.6017124639 1365
820 4682.0296217845 3793.6017124639 1349
821 4591.1259846355 3793.6017124639 1354
822 4704.9583252310 3793.6017124639 1362
823 4671.4778310583 3793.6017124639 1358
824 4700.1951514783 3793.6017124639 1372
825 4694.4144724763 3793.6017124639 1394
826 4820.2039727139 3793.6017124639 1405
827 4854.1967826053 3793.6017124639 1443
828 4854.7441477681 3793.6017124639 1431
829 4800.8639350033 3793.6017124639 1427
830 4656.3318161351 3793.6017124639 1390
831 4667.9481325088 3793.6017124639 1388
832 4844.4473614289 3793.6017124639 1405
833 4566.3635292662 3793.6017124639 1406
834 4657.8988874027 3793.6017124639 1383
835 4793.8504591707 3793.6017124639 1380
836 4759.3255486033 3793.6017124639 1385
837 4762.8717726400 3793.6017124639 1399
838 4749.1166270701 3793.6017124639 1399
839 4768.6650002009 3793.6017124639 1389
840 4727.9973383764 3793.6017124639 1393
841 4705.3582542140 3793.6017124639 1380
842 4714.6601564901 3793.6017124639 1381
843 4618.3335520000 3793.6017124639 1399
844 4866.8607619365 3793.6017124639 1400
845 4718.7079503457 3793.6017124639 1372
846 4714.2456667115 3793.6017124639 1387
847 4681.9694711008 3793.6017124639 1369
848 5007.3443051849 3793.6017124639 1366
849 4721.2217035280 3793.6017124639 1381
850 4977.5452247050 3793.6017124639 1385
851 4734.9634308704 3793.6017124639 1364
852 4693.2648342351 3793.6017124639 1369
853 4572.6728592469 3793.6017124639 1378
854 4813.5946668876 3793.6017124639 1395
855 4615.1235842883 3793.6017124639 1392
856 4649.9411058847 3793.6017124639 1380
857 4677.8035399598 3793.6017124639 1362
858 4593.6722143441 3793.6017124639 1368
859 4622.8390567587 3793.6017124639 1356
860 4794.6694645900 3793.6017124639 1367
861 4827.1783241224 3793.6017124639 1368
862 4752.9463749762 3793.6017124639 1354
863 4824.4995124313 3793.6017124639 1364
864 4861.1734818356 3793.6017124639 1347
865 4693.0386590714 3793.6017124639 1348
866 4657.0898068114 3793.6017124639 1357
867 4801.3261386943 3793.6017124639 1357
868 4776.8312766106 3793.6017124639 1370
869 4770.1948769547 3793.6017124639 1368
870 4680.2816008906 3793.6017124639 1362
871 4779.4726027623 3793.6017124639 1366
872 4597.8022107488 3793.6017124639 1364
873 4726.2140708727 3793.6017124639 1361
874 4750.1059239986 3793.6017124639 1369
875 4706.7743106005 3793.6017124639 1350
876 4648.7858853115 3793.6017124639 1347
877 4698.2353081706 3793.6017124639 1349
878 4868.9814756023 3793.6017124639 1358
879 4736.3712368230 3793.6017124639 1355
880 4767.7263251668 3793.6017124639 1352
881 4749.9134468774 3793.6017124639 1357
882 4635.0701859972 3793.6017124639 1353
883 4613.0852670507 3793.6017124639 1361
884 4695.6706204456 3793.6017124639 1353
885 4705.3666362553 3793.6017124639 1355
886 4726.8899042418 3793.6017124639 1354
887 4925.4913451336 3793.6017124639 1358
888 4650.4435601011 3793.6017124639 1356
889 4761.1380323602 3793.6017124639 1360
890 4631.1694799836 3793.6017124639 1355
891 4593.7057436342 3793.6017124639 1351
892 4640.9885196152 3793.6017124639 1357
893 4636.5053676620 3793.6017124639 1362
894 4771.7783118529 3793.6017124639 1347
895 4730.6256912421 3793.6017124639 1354
896 4751.4911024600 3793.6017124639 1343
897 4733.0313367435 3793.6017124639 1354
898 4817.1530025000 3793.6017124639 1355
899 3803.8945814014 3793.6017124639 13185
900 4702.8213649945 3793.6017124639 1357
901 4798.2305178350 3793.6017124639 1356
902 4723.4679306901 3793.6017124639 1358
903 4679.5160760002 3793.6017124639 1355
904 4879.9112901735 3793.6017124639 1360
905 4614.3056744515 3793.6017124639 1363
906 4779.3380902814 3793.6017124639 1360
907 4479.1420334879 3793.6017124639 1365
908 4430.1744100656 3793.6017124639 1361
909 4609.7315169941 3793.6017124639 1363
910 4702.0870870830 3793.6017124639 1357
911 4628.1497435363 3793.6017124639 1350
912 4733.1342397235 3793.6017124639 1352
913 4682.6857027901 3793.6017124639 1355
914 4832.2766649737 3793.6017124639 1360
915 4567.3007582256 3793.6017124639 1355
916 4712.3905341037 3793.6017124639 1355
917 4734.4509107988 3793.6017124639 1358
918 4436.4966733802 3793.6017124639 1356
919 4799.4817477804 3793.6017124639 1357
920 4786.3449457374 3793.6017124639 1349
921 4717.5928604983 3793.6017124639 1361
922 4708.7713390018 3793.6017124639 1351
923 4818.5526724918 3793.6017124639 1347
924 4793.2118500873 3793.6017124639 1351
925 4592.6795504612 3793.6017124639 1346
926 4676.4475923167 3793.6017124639 1355
927 4787.8440013473 3793.6017124639 1352
928 4685.0951886455 3793.6017124639 1349
929 4640.9844319034 3793.6017124639 1357
930 4654.4459603116 3793.6017124639 1353
931 4670.4852180968 3793.6017124639 1352
932 4563.0483003328 3793.6017124639 1361
933 4604.4765180258 3793.6017124639 1350
934 4639.3721077522 3793.6017124639 1344
935 4531.5322212062 3793.6017124639 1348
936 4520.7263249606 3793.6017124639 1352
937 4624.0537825355 3793.6017124639 1350
938 4772.9949421308 3793.6017124639 1341
939 4667.7038846267 3793.6017124639 1342
940 4854.6271210907 3793.6017124639 1374
941 4679.5858378549 3793.6017124639 1361
942 4696.0129421398 3793.6017124639 1352
943 4594.7594793536 3793.6017124639 1363
944 4705.6848328106 3793.6017124639 1360
945 4700.4752262475 3793.6017124639 1361
946 4710.1306915744 3793.6017124639 1354
947 4768.8036552326 3793.6017124639 1347
948 4672.9556083343 3793.6017124639 1353
949 4750.9785045194 3793.6017124639 1367
950 4607.9780486453 3793.6017124639 1358
951 4597.4526197987 3793.6017124639 1363
952 4778.9671453404 3793.6017124639 1361
953 4637.9323517227 3793.6017124639 1372
954 4786.2576575194 3793.6017124639 1366
955 4782.1102947047 3793.6017124639 1355
956 4647.4725632273 3793.6017124639 1349
957 4740.9295429787 3793.6017124639 1359
958 4685.6545584459 3793.6017124639 1360
959 4743.2289832008 3793.6017124639 1361
960 4717.6123753967 3793.6017124639 1353
961 4604.5101528351 3793.6017124639 1351
962 4766.8575124753 3793.6017124639 1357
963 4780.1932682217 3793.6017124639 1353
964 4578.0126850439 3793.6017124639 1351
965 4637.6683245795 3793.6017124639 1357
966 4613.1871127897 3793.6017124639 1353
967 4755.7860946128 3793.6017124639 1353
968 4755.3947196024 3793.6017124639 1359
969 4767.9904822657 3793.6017124639 1358
970 4781.7574488496 3793.6017124639 1358
971 4798.9896668864 3793.6017124639 1348
972 4714.6921804808 3793.6017124639 1353
973 4668.1163294570 3793.6017124639 1354
974 4651.7113665600 3793.6017124639 1358
975 4632.5525476866 3793.6017124639 1349
976 4755.7239631601 3793.6017124639 1355
977 4675.0752859711 3793.6017124639 1354
978 4693.1847211894 3793.6017124639 1354
979 4789.4373151620 3793.6017124639 1357
980 4692.1817836698 3793.6017124639 1363
981 4662.0014506036 3793.6017124639 1359
982 4795.3902563730 3793.6017124639 1361
983 4757.6953304314 3793.6017124639 1365
984 4556.6071980142 3793.6017124639 1359
985 4671.3756558426 3793.6017124639 1356
986 4758.5809750675 3793.6017124639 1357
987 4725.6878053753 3793.6017124639 1353
988 4839.4844124122 3793.6017124639 1362
989 4686.4654730404 3793.6017124639 1346
990 4776.8697610514 3793.6017124639 1341
991 4767.4553803328 3793.6017124639 1349
992 4643.6258270116 3793.6017124639 1353
993 4841.3231751133 3793.6017124639 1355
994 4603.9595596164 3793.6017124639 1368
995 4596.8471371534 3793.6017124639 1365
996 4665.3196222549 3793.6017124639 1362
997 4699.0984765710 3793.6017124639 1360
998 4797.9386486418 3793.6017124639 1368
999 3782.7607934366 3782.7607934366 15615
1000 4666.3175660100 3782.7607934366 1358
1001 4747.7146850351 3782.7607934366 1345
1002 4765.3631615489 3782.7607934366 1354
1003 4685.6237927080 3782.7607934366 1358
1004 4738.1214189861 3782.7607934366 1355
1005 4600.3080178650 3782.7607934366 1369
1006 4663.9439494015 3782.7607934366 1352
1007 4670.3815465713 3782.7607934366 1362
1008 4641.6226553629 3782.7607934366 1356
1009 4488.1337180279 3782.7607934366 1350
1010 4784.9689779943 3782.7607934366 1354
1011 4636.3931025282 3782.7607934366 1358
1012 4570.1812315359 3782.7607934366 1359
1013 4705.7018032628 3782.7607934366 1343
1014 4725.0104927986 3782.7607934366 1353
1015 4643.4848666721 3782.7607934366 1341
1016 4656.0659307288 3782.7607934366 1342
1017 4764.8404558673 3782.7607934366 1348
1018 4824.2801451751 3782.7607934366 1351
1019 4758.9564714184 3782.7607934366 1374
1020 4610.3001395060 3782.7607934366 1369
1021 4824.3410329935 3782.7607934366 1357
1022 4722.5368594097 3782.7607934366 1357
1023 4610.6015192641 3782.7607934366 1360
1024 4612.7128589789 3782.7607934366 1355
1025 4682.8400824877 3782.7607934366 1353
1026 4761.0503221832 3782.7607934366 1381
1027 4901.7836568899 3782.7607934366 1372
1028 4705.3084096996 3782.7607934366 1373
1029 4735.0884740716 3782.7607934366 1362
1030 4584.2244499541 3782.7607934366 1362
1031 4685.5480575544 3782.7607934366 1362
1032 4815.7699631411 3782.7607934366 1366
1033 4740.9312465805 3782.7607934366 1358
1034 4559.7172141439 3782.7607934366 1357
1035 4748.2720108167 3782.7607934366 1353
1036 4510.6296733752 3782.7607934366 1352
1037 4665.4034609877 3782.7607934366 1347
1038 4811.4433339577 3782.7607934366 1349
1039 4694.8484076761 3782.7607934366 1360
1040 4690.4679377068 3782.7607934366 1349
1041 4676.3587307647 3782.7607934366 1356
1042 4634.3473879719 3782.7607934366 1350
1043 4552.8579886939 3782.7607934366 1350
1044 4632.4583488222 3782.7607934366 1360
1045 4686.5642663424 3782.7607934366 1353
1046 4743.3923137556 3782.7607934366 1359
1047 4666.7077036506 3782.7607934366 1355
1048 4722.3805945888 3782.7607934366 1362
1049 4813.9403354254 3782.7607934366 1358
1050 4660.7435999177 3782.7607934366 1354
1051 4650.9529626390 3782.7607934366 1359
1052 4739.7347062291 3782.7607934366 1347
1053 4728.3716820920 3782.7607934366 1364
1054 4658.9969046985 3782.7607934366 1355
1055 4659.3421129456 3782.7607934366 1356
1056 4750.7170828069 3782.7607934366 1355
1057 4782.7779244600 3782.7607934366 1349
1058 4651.2922671404 3782.7607934366 1362
1059 4776.2636155396 3782.7607934366 1358
1060 4634.1369125183 3782.7607934366 1358
1061 4734.4231182443 3782.7607934366 1352
1062 4648.7362344704 3782.7607934366 1354
1063 4711.8273793554 3782.7607934366 1350
1064 4737.0922047154 3782.7607934366 1355
1065 4647.6781167415 3782.7607934366 1354
1066 4666.6428470032 3782.7607934366 1355
1067 4732.4021773494 3782.7607934366 1357
1068 4735.9181102556 3782.7607934366 1356
1069 4717.9250635334 3782.7607934366 1350
1070 4770.5991128217 3782.7607934366 1375
1071 4596.2943764296 3782.7607934366 1365
1072 4694.8262023972 3782.7607934366 1358
1073 4615.7798551903 3782.7607934366 1369
1074 4538.8058497882 3782.7607934366 1359
1075 4666.0080145221 3782.7607934366 1363
1076 4826.3342128808 3782.7607934366 1372
1077 4551.1235914909 3782.7607934366 1357
1078 4722.5141870113 3782.7607934366 1360
1079 4621.4347887158 3782.7607934366 1359
1080 4542.8952615565 3782.7607934366 1354
1081 4434.2578569829 3782.7607934366 1352
1082 4995.2254881281 3782.7607934366 1362
1083 4496.7204565295 3782.7607934366 1349
1084 4689.9711063719 3782.7607934366 1349
1085 4732.5464627078 3782.7607934366 1355
1086 4789.1779310846 3782.7607934366 1360
1087 4660.1630619767 3782.7607934366 1352
1088 4785.9147863868 3782.7607934366 1364
1089 4636.7591673412 3782.7607934366 1357
1090 4594.9676037662 3782.7607934366 1357
1091 4588.1529918530 3782.7607934366 1357
1092 4563.6005586127 3782.7607934366 1368
1093 4670.9678573375 3782.7607934366 1368
1094 4792.2974919413 3782.7607934366 1362
1095 4731.6453310286 3782.7607934366 1370
1096 4693.1365226868 3782.7607934366 1374
1097 4631.2016613118 3782.7607934366 1393
1098 4818.7844473314 3782.7607934366 1392
1099 3789.2354296134 3782.7607934366 13767
1100 4770.1105161284 3782.7607934366 1361
1101 4722.9831759347 3782.7607934366 1366
1102 4818.1667139920 3782.7607934366 1366
1103 4672.5170212485 3782.7607934366 1389
1104 4801.7516502238 3782.7607934366 1385
1105 4645.8952819080 3782.7607934366 1388
1106 4651.6031310579 3782.7607934366 1391
1107 4574.6701432200 3782.7607934366 1414
1108 4617.6495022684 3782.7607934366 1412
1109 4531.4231404425 3782.7607934366 1389
1110 4579.0299955953 3782.7607934366 1387
1111 4727.0002406857 3782.7607934366 1383
1112 4737.4356883470 3782.7607934366 1363
1113 4793.8315995110 3782.7607934366 1361
1114 4705.1179349583 3782.7607934366 1362
1115 4628.5204501805 3782.7607934366 1371
1116 4617.0923928388 3782.7607934366 1365
1117 4740.6992559589 3782.7607934366 1366
1118 4574.2208095277 3782.7607934366 1364
1119 4740.7406423590 3782.7607934366 1363
1120 4791.2162930618 3782.7607934366 1363
1121 4569.5288504633 3782.7607934366 1359
1122 4632.6950559701 3782.7607934366 1384
1123 4667.7036709058 3782.7607934366 1387
1124 4692.4180653788 3782.7607934366 1366
1125 4626.5119595702 3782.7607934366 1378
1126 4546.9644828082 3782.7607934366 1387
1127 4657.1239659389 3782.7607934366 1417
1128 4684.0913396080 3782.7607934366 1375
1129 4758.2792632971 3782.7607934366 1353
1130 4571.8728619438 3782.7607934366 1352
1131 4789.8875049779 3782.7607934366 1341
1132 4724.3089037307 3782.7607934366 1330
1133 4731.7876930273 3782.7607934366 1349
1134 4720.9857208502 3782.7607934366 1380
1135 4671.2557954204 3782.7607934366 1383
1136 4729.7166748889 3782.7607934366 1411
1137 4802.8640889115 3782.7607934366 1346
1138 4755.7308052693 3782.7607934366 1343
1139 4629.0833865553 3782.7607934366 1344
1140 4551.1682614944 3782.7607934366 1342
1141 4714.9406121911 3782.7607934366 1366
1142 4645.6335593039 3782.7607934366 1376
1143 4650.9618739981 3782.7607934366 1371
1144 4604.3834710692 3782.7607934366 1345
1145 4764.0262437885 3782.7607934366 1340
1146 4803.1102645201 3782.7607934366 1346
1147 4663.3912677225 3782.7607934366 1343
1148 4745.8539598696 3782.7607934366 1347
1149 4474.4127382218 3782.7607934366 1385
1150 4757.1623561216 3782.7607934366 1377
1151 4701.4302955180 3782.7607934366 1359
1152 4551.3418439652 3782.7607934366 1368
1153 4761.9302129587 3782.7607934366 1359
1154 4755.9639636405 3782.7607934366 1362
1155 4742.6204549994 3782.7607934366 1360
1156 4671.5397873698 3782.7607934366 1348
1157 4668.0403127847 3782.7607934366 1344
1158 4711.1256798554 3782.7607934366 1346
1159 4522.1757132732 3782.7607934366 1350
1160 4472.2610569695 3782.7607934366 1344
1161 4593.4145146946 3782.7607934366 1347
1162 4699.5816971541 3782.7607934366 1347
1163 4816.0063396793 3782.7607934366 1353
1164 4695.1357585601 3782.7607934366 1351
1165 4504.1839744136 3782.7607934366 1342
1166 4543.3520258565 3782.7607934366 1343
1167 4576.3167064215 3782.7607934366 1346
1168 4721.7933401309 3782.7607934366 1367
1169 4677.2252362227 3782.7607934366 1358
1170 4733.4371159849 3782.7607934366 1366
1171 4723.9560958996 3782.7607934366 1358
1172 4803.3342772552 3782.7607934366 1353
1173 4584.7881392586 3782.7607934366 1348
1174 4819.2452554045 3782.7607934366 1349
1175 4672.1103470937 3782.7607934366 1333
1176 4789.4966623055 3782.7607934366 1341
1177 4556.4678870714 3782.7607934366 1363
1178 4562.0617277967 3782.7607934366 1357
1179 4707.8180152665 3782.7607934366 1362
1180 4680.9996202834 3782.7607934366 1358
1181 4689.8648893840 3782.7607934366 1354
1182 4610.5110453031 3782.7607934366 1358
1183 4633.1336526853 3782.7607934366 1376
1184 4606.7738343722 3782.7607934366 1364
1185 4599.7295191249 3782.7607934366 1359
1186 4616.6721905663 3782.7607934366 1357
1187 4580.7873657689 3782.7607934366 1397
1188 4561.7724833165 3782.7607934366 1420
1189 4694.5354326146 3782.7607934366 1394
1190 4816.8568819150 3782.7607934366 1383
1191 4627.9236233538 3782.7607934366 1396
1192 4701.5104233523 3782.7607934366 1388
1193 4652.1087581720 3782.7607934366 1404
1194 4385.1042082486 3782.7607934366 1416
1195 4757.4708807230 3782.7607934366 1398
1196 4672.3815015996 3782.7607934366 1402
1197 4748.7511268217 3782.7607934366 1399
1198 4585.7402857753 3782.7607934366 1390
1199 3812.0599232790 3782.7607934366 14958
1200 4687.4541501759 3782.7607934366 1381
1201 4682.3809095694 3782.7607934366 1388
1202 4633.1925571119 3782.7607934366 1376
1203 4790.9586369967 3782.7607934366 1372
1204 4773.1356049300 3782.7607934366 1409
1205 4687.9770340885 3782.7607934366 1396
1206 4612.1551186662 3782.7607934366 1373
1207 4644.6859247261 3782.7607934366 1383
1208 4693.3269243489 3782.7607934366 1377
1209 4665.1614114483 3782.7607934366 1381
1210 4678.5778773703 3782.7607934366 1396
1211 4764.7305264718 3782.7607934366 1390
1212 4603.9915145486 3782.7607934366 1377
1213 4789.8508207663 3782.7607934366 1381
1214 4558.4371733048 3782.7607934366 1400
1215 4752.9847117660 3782.7607934366 1442
1216 4709.6643197338 3782.7607934366 1394
1217 4636.9159281828 3782.7607934366 1375
1218 4644.4097096982 3782.7607934366 1384
1219 4662.9453744267 3782.7607934366 1382
1220 4566.3401800733 3782.7607934366 1380
1221 4597.8857056643 3782.7607934366 1365
1222 4714.9602589414 3782.7607934366 1385
1223 4619.9978222066 3782.7607934366 1374
1224 4649.9239319927 3782.7607934366 1379
1225 4668.4153820629 3782.7607934366 1405
1226 4579.7639590487 3782.7607934366 1406
1227 4632.4271971641 3782.7607934366 1365
1228 4714.5061438810 3782.7607934366 1384
1229 4657.0480660797 3782.7607934366 1387
1230 4711.4632637982 3782.7607934366 1387
1231 4586.7702457450 3782.7607934366 1383
1232 4776.1273623213 3782.7607934366 1389
1233 4588.3630134622 3782.7607934366 1363
1234 4680.2276491866 3782.7607934366 1366
1235 4539.4894270510 3782.7607934366 1364
1236 4634.0150160094 3782.7607934366 1367
1237 4563.8529664262 3782.7607934366 1373
1238 4549.5261433186 3782.7607934366 1375
1239 4728.8688180985 3782.7607934366 1381
1240 4856.4172979106 3782.7607934366 1365
1241 4532.3728959078 3782.7607934366 1379
1242 4568.4332082414 3782.7607934366 1372
1243 4656.6887886762 3782.7607934366 1376
1244 4652.9628079778 3782.7607934366 1372
1245 4606.3414900479 3782.7607934366 1369
1246 4653.7186698977 3782.7607934366 1416
1247 4697.3652310184 3782.7607934366 1377
1248 4752.8879614744 3782.7607934366 1382
1249 4686.7035521743 3782.7607934366 1370
1250 4709.4377439696 3782.7607934366 1372
1251 4674.9775545982 3782.7607934366 1379
1252 4568.5184151740 3782.7607934366 1387
1253 4768.7592327648 3782.7607934366 1368
1254 4532.5157892107 3782.7607934366 1364
1255 4801.1082683553 3782.7607934366 1369
1256 4703.8314269584 3782.7607934366 1370
1257 4551.6680392663 3782.7607934366 1362
1258 4735.9771222032 3782.7607934366 1380
1259 4503.6544397130 3782.7607934366 1367
1260 4776.8619284118 3782.7607934366 1366
1261 4618.9496125359 3782.7607934366 1365
1262 4554.6728547424 3782.7607934366 1365
1263 4728.4230297394 3782.7607934366 1370
1264 4711.7295603465 3782.7607934366 1365
1265 4730.7860976319 3782.7607934366 1366
1266 4575.6085703193 3782.7607934366 1373
1267 4643.7563128273 3782.7607934366 1364
1268 4770.4368796444 3782.7607934366 1363
1269 4687.4040242454 3782.7607934366 1367
1270 4610.9191039814 3782.7607934366 1372
1271 4630.3515019457 3782.7607934366 1378
1272 4552.6898125851 3782.7607934366 1381
1273 4759.4674783184 3782.7607934366 1390
1274 4736.6899782710 3782.7607934366 1385
1275 4623.5012098474 3782.7607934366 1385
1276 4705.5401589033 3782.7607934366 1381
1277 4756.9976670419 3782.7607934366 1363
1278 4748.9397211930 3782.7607934366 1372
1279 4603.4006332466 3782.7607934366 1360
1280 4683.0277302978 3782.7607934366 1369
1281 4580.0140893672 3782.7607934366 1366
1282 4830.4319979071 3782.7607934366 1367
1283 4659.0184723091 3782.7607934366 1361
1284 4674.1189480133 3782.7607934366 1367
1285 4658.4151904664 3782.7607934366 1379
1286 4837.1425780079 3782.7607934366 1369
1287 4800.1036949519 3782.7607934366 1363
1288 4663.4924678707 3782.7607934366 1375
1289 4684.2310399455 3782.7607934366 1366
1290 4635.0605078328 3782.7607934366 1368
1291 4774.0047779314 3782.7607934366 1378
1292 4766.3898163904 3782.7607934366 1369
1293 4710.1081105543 3782.7607934366 1372
1294 4690.4882028674 3782.7607934366 1382
1295 4578.6625450357 3782.7607934366 1359
1296 4509.3311007275 3782.7607934366 1366
1297 4856.3791331377 3782.7607934366 1367
1298 4714.7915074872 3782.7607934366 1379
1299 3784.5665701680 3782.7607934366 14387
1300 4705.0987106307 3782.7607934366 1385
1301 4722.8954921445 3782.7607934366 1407
1302 4605.0292908897 3782.7607934366 1390
1303 4683.0130362050 3782.7607934366 1366
1304 4560.2629760845 3782.7607934366 1362
1305 4717.2561035324 3782.7607934366 1369
1306 4739.4458939336 3782.7607934366 1390
1307 4668.8807603402 3782.7607934366 1392
1308 4668.8367104760 3782.7607934366 1381
1309 4646.7874145726 3782.7607934366 1390
1310 4436.6495714753 3782.7607934366 1397
1311 4529.8863691456 3782.7607934366 1370
1312 4661.5873269919 3782.7607934366 1369
1313 4468.6136504322 3782.7607934366 1386
1314 4466.9433614778 3782.7607934366 1371
1315 4711.8514497968 3782.7607934366 1368
1316 4549.5326385366 3782.7607934366 1370
1317 4671.0424203192 3782.7607934366 1360
1318 4724.4266321493 3782.7607934366 1368
1319 4812.8429970121 3782.7607934366 1383
1320 4555.0229603201 3782.7607934366 1366
1321 4642.5724779765 3782.7607934366 1381
1322 4640.6192679541 3782.7607934366 1365
1323 4606.2830303296 3782.7607934366 1372
1324 4786.7869064810 3782.7607934366 1379
1325 4541.7775819989 3782.7607934366 1365
1326 4628.5511800966 3782.7607934366 1364
1327 4573.2954165003 3782.7607934366 1366
1328 4710.8764442612 3782.7607934366 1362
1329 4536.4208770667 3782.7607934366 1368
1330 4710.4028281029 3782.7607934366 1370
1331 4747.3116001652 3782.7607934366 1368
1332 4573.6626320657 3782.7607934366 1373
1333 4751.6449374240 3782.7607934366 1366
1334 4711.9269994461 3782.7607934366 1371
1335 4677.6619883047 3782.7607934366 1362
1336 4861.2950323522 3782.7607934366 1362
1337 4703.4906072498 3782.7607934366 1368
1338 4736.3280374428 3782.7607934366 1361
1339 4597.9892739505 3782.7607934366 1368
1340 4816.9135533861 3782.7607934366 1392
1341 4654.8690151324 3782.7607934366 1376
1342 4710.1090324262 3782.7607934366 1366
1343 4592.6044150588 3782.7607934366 1368
1344 4777.2446292814 3782.7607934366 1367
1345 4559.7702593994 3782.7607934366 1362
1346 4618.6610868528 3782.7607934366 1363
1347 4708.4351928817 3782.7607934366 1362
1348 4664.1892006923 3782.7607934366 1375
1349 4585.3209712506 3782.7607934366 1386
1350 4496.8698083590 3782.7607934366 1381
1351 4710.6337207809 3782.7607934366 1382
1352 4655.2933360760 3782.7607934366 1383
1353 4638.9007147969 3782.7607934366 1379
1354 4727.3163570154 3782.7607934366 1409
1355 4738.7559374318 3782.7607934366 1374
1356 4705.2495209695 3782.7607934366 1380
1357 4669.4898020134 3782.7607934366 1394
1358 4551.6303724627 3782.7607934366 1390
1359 4508.7425928250 3782.7607934366 1387
1360 4756.3541604008 3782.7607934366 1395
1361 4643.7836507000 3782.7607934366 1395
1362 4448.2309086011 3782.7607934366 1377
1363 4738.7104005306 3782.7607934366 1376
1364 4560.1815817929 3782.7607934366 1374
1365 4591.6664381125 3782.7607934366 1366
1366 4481.5003376628 3782.7607934366 1372
1367 4702.2135519500 3782.7607934366 1371
1368 4694.7688794836 3782.7607934366 1369
1369 4588.0125994444 3782.7607934366 1372
1370 4712.6051670043 3782.7607934366 1368
1371 4650.3315351922 3782.7607934366 1359
1372 4545.6014475152 3782.7607934366 1363
1373 4674.5195632732 3782.7607934366 1369
