TourId iBest gBest time(ms)
1314 4579.4398529330 4365.4588163582 1383
1315 4541.1548294188 4365.4588163582 1363
1316 4538.5623077283 4365.4588163582 1362
1317 4768.8588139451 4365.4588163582 1357
1318 4734.5974039503 4365.4588163582 1390
1319 4787.2824941818 4365.4588163582 1361
1320 4588.4992736740 4365.4588163582 1358
1321 4724.2695716227 4365.4588163582 1360
1322 4797.7735446692 4365.4588163582 1356
1323 4641.7494368277 4365.4588163582 1353
1324 4651.7576277607 4365.4588163582 1345
1325 4798.5605094884 4365.4588163582 1361
1326 4418.8362580897 4365.4588163582 1355
1327 4702.5830077671 4365.4588163582 1348
1328 4591.6170738974 4365.4588163582 1354
1329 4464.8015277648 4365.4588163582 1347
1330 4775.7789898922 4365.4588163582 1351
1331 4710.3037326770 4365.4588163582 1359
1332 4683.9267229477 4365.4588163582 1362
1333 4558.5315126692 4365.4588163582 1359
1334 4574.3159784631 4365.4588163582 1353
1335 4535.7651700900 4365.4588163582 1350
1336 4564.6836446046 4365.4588163582 1360
1337 4533.6873728964 4365.4588163582 1370
1338 4699.1294417578 4365.4588163582 1357
1339 4599.8285226248 4365.4588163582 1353
1340 4512.4939226293 4365.4588163582 1347
1341 4825.4489069848 4365.4588163582 1351
1342 4840.3007371909 4365.4588163582 1354
1343 4738.1773904131 4365.4588163582 1353
1344 4594.2564638842 4365.4588163582 1351
1345 4707.3949061892 4365.4588163582 1351
1346 4552.3353639951 4365.4588163582 1346
1347 4622.3748486843 4365.4588163582 1343
1348 4600.9802830641 4365.4588163582 1346
1349 4598.3103018421 4365.4588163582 1341
1350 4675.0145009926 4365.4588163582 1349
1351 4591.5174702312 4365.4588163582 1374
1352 4636.5284141196 4365.4588163582 1344
1353 4710.1100421130 4365.4588163582 1362
1354 4610.3814779203 4365.4588163582 1367
1355 4515.9174024342 4365.4588163582 1368
1356 4683.7134221640 4365.4588163582 1381
1357 4811.4270329032 4365.4588163582 1361
1358 4598.6934082412 4365.4588163582 1369
1359 4787.3086899837 4365.4588163582 1389
1360 4659.4149075378 4365.4588163582 1379
1361 4780.6437063216 4365.4588163582 1394
1362 4577.0431938004 4365.4588163582 1385
1363 4685.2649918494 4365.4588163582 1367
1364 4520.3069795907 4365.4588163582 1366
1365 4659.2798110811 4365.4588163582 1353
1366 4730.9337041478 4365.4588163582 1355
1367 4644.9971949610 4365.4588163582 1333
1368 4548.3122757306 4365.4588163582 1345
1369 4733.9883502584 4365.4588163582 1348
1370 4615.7495717886 4365.4588163582 1352
1371 4608.3922813419 4365.4588163582 1348
1372 4626.0103999404 4365.4588163582 1364
1373 4745.1741167857 4365.4588163582 1375
1374 4643.1721164978 4365.4588163582 1350
1375 4590.2740824436 4365.4588163582 1361
1376 4622.3960714250 4365.4588163582 1356
1377 4609.8404993028 4365.4588163582 1352
1378 4890.9155706622 4365.4588163582 1350
1379 4637.8228092339 4365.4588163582 1349
1380 4670.4132083964 4365.4588163582 1346
1381 4647.7129348201 4365.4588163582 1378
1382 4526.0847774750 4365.4588163582 1365
1383 4581.9987096785 4365.4588163582 1356
1384 4667.5538196938 4365.4588163582 1347
1385 4502.4992609824 4365.4588163582 1356
1386 4687.5099424736 4365.4588163582 1356
1387 4640.1715816870 4365.4588163582 1355
1388 4627.0072890317 4365.4588163582 1355
1389 4557.4509230225 4365.4588163582 1351
1390 4741.4623741755 4365.4588163582 1356
1391 4730.8758332696 4365.4588163582 1357
1392 4840.0433909036 4365.4588163582 1362
1393 4510.0636899535 4365.4588163582 1356
1394 4561.9854570064 4365.4588163582 1357
1395 4670.2457804918 4365.4588163582 1358
1396 4595.8658046312 4365.4588163582 1352
1397 4477.0527322174 4365.4588163582 1358
1398 4647.3882390099 4365.4588163582 1393
1399 4689.8446964574 4365.4588163582 1357
1400 4552.0189542397 4365.4588163582 1361
1401 4574.2896748593 4365.4588163582 1373
1402 4695.1299261581 4365.4588163582 1374
1403 4489.3605200651 4365.4588163582 1367
1404 4709.8031753023 4365.4588163582 1365
1405 4696.7202781961 4365.4588163582 1368
1406 4643.7458904205 4365.4588163582 1369
1407 4714.5791788398 4365.4588163582 1362
1408 4660.4235565510 4365.4588163582 1349
1409 4703.0147270338 4365.4588163582 1343
1410 4582.8840440766 4365.4588163582 1341
1411 4565.2198155049 4365.4588163582 1358
1412 4642.1733395479 4365.4588163582 1357
1413 4754.3697481130 4365.4588163582 1362
1414 4592.8644280533 4365.4588163582 1364
1415 4465.5849796078 4365.4588163582 1363
1416 4588.2900957626 4365.4588163582 1364
1417 4742.3130079925 4365.4588163582 1377
1418 4550.2692285918 4365.4588163582 1403
1419 4752.1693149129 4365.4588163582 1387
1420 4478.0032296209 4365.4588163582 1387
1421 4592.8639515123 4365.4588163582 1379
1422 4694.6292240987 4365.4588163582 1393
1423 4804.2525851823 4365.4588163582 1365
1424 4616.3326922530 4365.4588163582 1381
1425 4656.5402962463 4365.4588163582 1384
1426 4742.6013375765 4365.4588163582 1382
1427 4669.6382585395 4365.4588163582 1369
1428 4683.8893024868 4365.4588163582 1390
1429 4602.3418295899 4365.4588163582 1402
1430 4728.9546169743 4365.4588163582 1404
1431 4616.5560403051 4365.4588163582 1408
1432 4585.4113895474 4365.4588163582 1413
1433 4568.9631473795 4365.4588163582 1421
1434 4641.6630857206 4365.4588163582 1425
1435 4759.0968839017 4365.4588163582 1417
1436 4823.6652857264 4365.4588163582 1406
1437 4734.7194937050 4365.4588163582 1385
1438 4645.9239333054 4365.4588163582 1402
1439 4661.8601373775 4365.4588163582 1393
1440 4597.5673716760 4365.4588163582 1409
1441 4614.9725359965 4365.4588163582 1382
1442 4656.9288052846 4365.4588163582 1359
1443 4473.7672809974 4365.4588163582 1403
1444 4693.1173751291 4365.4588163582 1361
1445 4491.8522865818 4365.4588163582 1428
1446 4537.7177877108 4365.4588163582 1385
1447 4665.9745167828 4365.4588163582 1372
1448 4714.8787524691 4365.4588163582 1396
1449 4352.1905294745 4352.1905294745 1371
1450 4684.7367563278 4352.1905294745 1367
1451 4449.7199201355 4352.1905294745 1366
1452 4640.1884868800 4352.1905294745 1364
1453 4624.0552942987 4352.1905294745 1350
1454 4487.2024101037 4352.1905294745 1385
1455 4539.3659000209 4352.1905294745 1350
1456 4635.2204193464 4352.1905294745 1368
1457 4785.0152974843 4352.1905294745 1363
1458 4655.8508818344 4352.1905294745 1369
1459 4588.3856715775 4352.1905294745 1369
1460 4604.8869509302 4352.1905294745 1385
1461 4694.7201559282 4352.1905294745 1374
1462 4773.5703331656 4352.1905294745 1441
1463 4692.1702774510 4352.1905294745 1384
1464 4541.8712945576 4352.1905294745 1358
1465 4747.8903664374 4352.1905294745 1355
1466 4728.1081546978 4352.1905294745 1359
1467 4584.4394054605 4352.1905294745 1356
1468 4602.6481979090 4352.1905294745 1361
1469 4551.1525162095 4352.1905294745 1363
1470 4629.6615946057 4352.1905294745 1361
1471 4524.9525658157 4352.1905294745 1368
1472 4573.3048762248 4352.1905294745 1347
1473 4702.0657272273 4352.1905294745 1359
1474 4517.5345594638 4352.1905294745 1345
1475 4686.4523239198 4352.1905294745 1361
1476 4649.4014685357 4352.1905294745 1358
1477 4627.8724395976 4352.1905294745 1355
1478 4521.9360952046 4352.1905294745 1357
1479 4642.4342658221 4352.1905294745 1370
1480 4800.7914603874 4352.1905294745 1382
1481 4502.6406435112 4352.1905294745 1360
1482 4691.6851534096 4352.1905294745 1365
1483 4608.3254380861 4352.1905294745 1352
1484 4724.4037903578 4352.1905294745 1359
1485 4558.6520224017 4352.1905294745 1356
1486 4586.8738599831 4352.1905294745 1359
1487 4472.1212240820 4352.1905294745 1356
1488 4596.4519869872 4352.1905294745 1362
1489 4750.2270339619 4352.1905294745 1371
1490 4738.5980566901 4352.1905294745 1366
1491 4669.0007131090 4352.1905294745 1359
1492 4616.0254584777 4352.1905294745 1359
1493 4748.2022638493 4352.1905294745 1361
1494 4819.1693736691 4352.1905294745 1371
1495 4666.0887300298 4352.1905294745 1358
1496 4626.3555262608 4352.1905294745 1338
1497 4604.8009677441 4352.1905294745 1350
1498 4711.2571005507 4352.1905294745 1346
1499 4581.9447580863 4352.1905294745 1359
1500 4665.0653302713 4352.1905294745 1368
1501 4658.0682233245 4352.1905294745 1352
1502 4540.9953075285 4352.1905294745 1346
1503 4556.5873327393 4352.1905294745 1363
1504 4590.9651060942 4352.1905294745 1366
1505 4516.4120059035 4352.1905294745 1361
1506 4570.8610525435 4352.1905294745 1365
1507 4720.2490963904 4352.1905294745 1352
1508 4478.4608921115 4352.1905294745 1356
1509 4588.4237632128 4352.1905294745 1360
1510 4589.9752716494 4352.1905294745 1382
1511 4613.5965676428 4352.1905294745 1359
1512 4521.1065835475 4352.1905294745 1367
1513 4627.8320447916 4352.1905294745 1376
1514 4752.9744604255 4352.1905294745 1366
1515 4652.2426860455 4352.1905294745 1362
1516 4509.7178630038 4352.1905294745 1355
1517 4579.3353582901 4352.1905294745 1379
1518 4594.6343766750 4352.1905294745 1352
1519 4556.9913349010 4352.1905294745 1367
1520 4550.6178709906 4352.1905294745 1363
1521 4647.7239855168 4352.1905294745 1355
1522 4448.3960264779 4352.1905294745 1369
1523 4652.5576667017 4352.1905294745 1371
1524 4616.1378154052 4352.1905294745 1368
1525 4545.4162428857 4352.1905294745 1357
1526 4634.2124153887 4352.1905294745 1353
1527 4587.3058322193 4352.1905294745 1360
1528 4664.1849761197 4352.1905294745 1373
1529 4593.0328245527 4352.1905294745 1359
1530 4649.4063002681 4352.1905294745 1379
1531 4619.0031332199 4352.1905294745 1361
1532 4759.6867452663 4352.1905294745 1350
1533 4663.0430952618 4352.1905294745 1378
1534 4563.1767125557 4352.1905294745 1367
1535 4724.6327231990 4352.1905294745 1376
1536 4596.3132316592 4352.1905294745 1366
1537 4682.1809473703 4352.1905294745 1368
1538 4694.9746336268 4352.1905294745 1385
1539 4619.8604975180 4352.1905294745 1356
1540 4727.2982493185 4352.1905294745 1357
1541 4672.8355313338 4352.1905294745 1347
1542 4474.3874221753 4352.1905294745 1362
1543 4592.0908069681 4352.1905294745 1352
1544 4642.5159078345 4352.1905294745 1359
1545 4477.3764784755 4352.1905294745 1354
1546 4552.5287941558 4352.1905294745 1356
1547 4499.6202021063 4352.1905294745 1361
1548 4547.3441572822 4352.1905294745 1352
1549 4644.4938108308 4352.1905294745 1359
1550 4542.9538862066 4352.1905294745 1352
1551 4632.8075186264 4352.1905294745 1361
1552 4448.3949122768 4352.1905294745 1345
1553 4509.0009452534 4352.1905294745 1358
1554 4515.4499458279 4352.1905294745 1356
1555 4658.6369585431 4352.1905294745 1356
1556 4514.3580203134 4352.1905294745 1356
1557 4666.3176441540 4352.1905294745 1350
1558 4658.9274756073 4352.1905294745 1351
1559 4594.0337659014 4352.1905294745 1352
1560 4613.0299057887 4352.1905294745 1354
1561 4734.2409688824 4352.1905294745 1355
1562 4626.6816206783 4352.1905294745 1357
1563 4425.9171541562 4352.1905294745 1356
1564 4624.8682717971 4352.1905294745 1359
1565 4440.9212333881 4352.1905294745 1363
1566 4716.6855776972 4352.1905294745 1354
1567 4682.8290787814 4352.1905294745 1387
1568 4576.9230100901 4352.1905294745 1353
1569 4653.7657745479 4352.1905294745 1351
1570 4443.0827237890 4352.1905294745 1356
1571 4665.5246716000 4352.1905294745 1361
1572 4633.9230037281 4352.1905294745 1360
1573 4475.5194156884 4352.1905294745 1358
1574 4718.3009304815 4352.1905294745 1356
1575 4674.6152936452 4352.1905294745 1365
1576 4664.0170655865 4352.1905294745 1366
1577 4802.7683188126 4352.1905294745 1370
1578 4580.7482980935 4352.1905294745 1366
1579 4704.9453937113 4352.1905294745 1356
1580 4613.3622442879 4352.1905294745 1363
1581 4734.1650141920 4352.1905294745 1360
1582 4513.4508198984 4352.1905294745 1376
1583 4563.5701110441 4352.1905294745 1364
1584 4792.2025267376 4352.1905294745 1367
1585 4599.5806734462 4352.1905294745 1363
1586 4637.3390364600 4352.1905294745 1357
1587 4634.2606710812 4352.1905294745 1365
1588 4682.3848092149 4352.1905294745 1369
1589 4681.5959609453 4352.1905294745 1351
1590 4566.7170009391 4352.1905294745 1348
1591 4462.3141234613 4352.1905294745 1345
1592 4662.6365050995 4352.1905294745 1341
1593 4547.6295088203 4352.1905294745 1352
1594 4711.1893686674 4352.1905294745 1346
1595 4549.7865662299 4352.1905294745 1346
1596 4557.0872169931 4352.1905294745 1333
1597 4653.5963360849 4352.1905294745 1336
1598 4723.9001128637 4352.1905294745 1343
1599 4724.9370579605 4352.1905294745 1349
1600 4579.0047493057 4352.1905294745 1348
1601 4773.2919580075 4352.1905294745 1352
1602 4673.1282350640 4352.1905294745 1354
1603 4631.3282408031 4352.1905294745 1366
1604 4447.5650557994 4352.1905294745 1351
1605 4552.6874569027 4352.1905294745 1352
1606 4543.9239443193 4352.1905294745 1349
1607 4739.4245958252 4352.1905294745 1345
1608 4525.6626731816 4352.1905294745 1360
1609 4590.2944106350 4352.1905294745 1357
1610 4547.7414618466 4352.1905294745 1354
1611 4652.4772841096 4352.1905294745 1380
1612 4620.6444901584 4352.1905294745 1363
1613 4520.3963315836 4352.1905294745 1371
1614 4522.5066601693 4352.1905294745 1365
1615 4515.9413163354 4352.1905294745 1352
1616 4709.5385142719 4352.1905294745 1362
1617 4636.7156868203 4352.1905294745 1364
1618 4724.9536204591 4352.1905294745 1366
1619 4563.9747882872 4352.1905294745 1359
1620 4616.3324930685 4352.1905294745 1361
1621 4727.2832272935 4352.1905294745 1369
1622 4606.6467767460 4352.1905294745 1363
1623 4597.8935743280 4352.1905294745 1369
1624 4588.5103595478 4352.1905294745 1353
1625 4613.5369874332 4352.1905294745 1364
1626 4633.4880366996 4352.1905294745 1371
1627 4482.6773704825 4352.1905294745 1349
1628 4709.1421053551 4352.1905294745 1358
1629 4657.8523725814 4352.1905294745 1361
1630 4584.5172959114 4352.1905294745 1359
1631 4514.3604778382 4352.1905294745 1360
1632 4767.4941997824 4352.1905294745 1361
1633 4695.0047841527 4352.1905294745 1349
1634 4653.7525087615 4352.1905294745 1348
1635 4656.3308244507 4352.1905294745 1342
1636 4674.2682988897 4352.1905294745 1363
1637 4533.5739847007 4352.1905294745 1356
1638 4620.7035515897 4352.1905294745 1349
1639 4661.3718569433 4352.1905294745 1355
1640 4698.0520143737 4352.1905294745 1357
1641 4573.8100051097 4352.1905294745 1351
1642 4524.8273919709 4352.1905294745 1361
1643 4718.9575050408 4352.1905294745 1349
1644 4566.8526077720 4352.1905294745 1344
1645 4716.2231712538 4352.1905294745 1353
1646 4554.8696137319 4352.1905294745 1360
1647 4483.6442767170 4352.1905294745 1367
1648 4618.0483402024 4352.1905294745 1359
1649 4441.6439317691 4352.1905294745 1350
1650 4618.7542032997 4352.1905294745 1355
1651 4712.0573043434 4352.1905294745 1353
1652 4562.6582042097 4352.1905294745 1376
1653 4744.3718403794 4352.1905294745 1358
1654 4526.9354177597 4352.1905294745 1355
1655 4590.2662837558 4352.1905294745 1356
1656 4549.1771651078 4352.1905294745 1356
1657 4607.6416545574 4352.1905294745 1343
1658 4570.7602751792 4352.1905294745 1359
1659 4538.8357219199 4352.1905294745 1369
1660 4572.4984814103 4352.1905294745 1347
1661 4609.7650661615 4352.1905294745 1352
1662 4681.9497375184 4352.1905294745 1351
1663 4556.2574746747 4352.1905294745 1347
1664 4622.6151424857 4352.1905294745 1354
1665 4740.4401613827 4352.1905294745 1354
1666 4639.9854236309 4352.1905294745 1375
1667 4635.8551314883 4352.1905294745 1371
1668 4629.1013119372 4352.1905294745 1393
1669 4726.5410098049 4352.1905294745 1372
1670 4654.3290125228 4352.1905294745 1380
1671 4800.6503663078 4352.1905294745 1366
1672 4621.1564279270 4352.1905294745 1350
1673 4638.1074910225 4352.1905294745 1367
1674 4603.3267302678 4352.1905294745 1354
1675 4706.7176560772 4352.1905294745 1353
1676 4556.2719961397 4352.1905294745 1358
1677 4628.2216794549 4352.1905294745 1351
1678 4451.4183933126 4352.1905294745 1355
1679 4623.5053746001 4352.1905294745 1352
1680 4484.2249907115 4352.1905294745 1347
1681 4751.1472842162 4352.1905294745 1356
1682 4677.3803418359 4352.1905294745 1359
1683 4569.3294223082 4352.1905294745 1358
1684 4709.9351205694 4352.1905294745 1352
1685 4644.3621279125 4352.1905294745 1352
1686 4519.3773534935 4352.1905294745 1351
1687 4537.8130833140 4352.1905294745 1352
1688 4553.0291343793 4352.1905294745 1355
1689 4540.0842774932 4352.1905294745 1356
1690 4697.2757452750 4352.1905294745 1357
1691 4634.6279590578 4352.1905294745 1362
1692 4664.6413914467 4352.1905294745 1372
1693 4467.1032590860 4352.1905294745 1355
1694 4524.9664231868 4352.1905294745 1358
1695 4535.9084237065 4352.1905294745 1351
1696 4635.8312251987 4352.1905294745 1355
1697 4470.5237074500 4352.1905294745 1351
1698 4559.0642505595 4352.1905294745 1353
1699 4647.3153244546 4352.1905294745 1351
1700 4650.2536818754 4352.1905294745 1354
1701 4607.0439274827 4352.1905294745 1350
1702 4669.9363916084 4352.1905294745 1338
1703 4569.2709765722 4352.1905294745 1355
1704 4638.1717635992 4352.1905294745 1349
1705 4774.3874295916 4352.1905294745 1354
1706 4701.2624320538 4352.1905294745 1359
1707 4710.1520616940 4352.1905294745 1357
1708 4562.0759711436 4352.1905294745 1351
1709 4738.6804646083 4352.1905294745 1353
1710 4766.2388088089 4352.1905294745 1398
1711 4639.4510279042 4352.1905294745 1391
1712 4691.8918520090 4352.1905294745 1374
1713 4553.6885018660 4352.1905294745 1369
1714 4564.7656775328 4352.1905294745 1373
1715 4766.2362353153 4352.1905294745 1364
1716 4639.4663446043 4352.1905294745 1360
1717 4663.4612633305 4352.1905294745 1344
1718 4437.6045569060 4352.1905294745 1350
1719 4548.0813491289 4352.1905294745 1355
1720 4627.1358783332 4352.1905294745 1347
1721 4671.2520036361 4352.1905294745 1352
1722 4662.7632800304 4352.1905294745 1356
1723 4680.9957945221 4352.1905294745 1370
1724 4529.2658660372 4352.1905294745 1362
1725 4641.7420244649 4352.1905294745 1371
1726 4580.6523727035 4352.1905294745 1354
1727 4579.3050468528 4352.1905294745 1351
1728 4459.4688914984 4352.1905294745 1359
1729 4426.8754541560 4352.1905294745 1355
1730 4551.8014685275 4352.1905294745 1358
1731 4541.0958646874 4352.1905294745 1360
1732 4678.1822067595 4352.1905294745 1365
1733 4619.3565288243 4352.1905294745 1374
1734 4449.6805048525 4352.1905294745 1371
1735 4604.2769385561 4352.1905294745 1365
1736 4676.5179941017 4352.1905294745 1363
1737 4619.9898965648 4352.1905294745 1359
1738 4644.9603039164 4352.1905294745 1357
1739 4551.4115180283 4352.1905294745 1367
1740 4671.5872817281 4352.1905294745 1352
1741 4507.8133211180 4352.1905294745 1346
1742 4527.8273591166 4352.1905294745 1373
1743 4576.0586302711 4352.1905294745 1395
1744 4591.0369036376 4352.1905294745 1390
1745 4606.9039218267 4352.1905294745 1370
1746 4606.2795379042 4352.1905294745 1391
1747 4475.3783456812 4352.1905294745 1410
1748 4615.1535360832 4352.1905294745 1439
1749 4614.2036349266 4352.1905294745 1420
1750 4560.7360000308 4352.1905294745 1403
1751 4684.5087405260 4352.1905294745 1395
1752 4775.1967425672 4352.1905294745 1393
1753 4418.1164018866 4352.1905294745 1381
1754 4374.5350937483 4352.1905294745 1405
1755 4582.0253662607 4352.1905294745 1399
1756 4712.5404361727 4352.1905294745 1400
1757 4609.3248151265 4352.1905294745 1388
1758 4620.4150842266 4352.1905294745 1402
1759 4482.9106471199 4352.1905294745 1410
1760 4462.1695395253 4352.1905294745 1381
1761 4675.8663683377 4352.1905294745 1365
1762 4614.8912921783 4352.1905294745 1379
1763 4594.9169302133 4352.1905294745 1357
1764 4665.7355241525 4352.1905294745 1372
1765 4499.2310149763 4352.1905294745 1386
1766 4657.6834922545 4352.1905294745 1386
1767 4678.8389240883 4352.1905294745 1388
1768 4647.3672182698 4352.1905294745 1386
1769 4550.1559336110 4352.1905294745 1371
1770 4430.7901820351 4352.1905294745 1358
1771 4640.0946786860 4352.1905294745 1359
1772 4517.8475462202 4352.1905294745 1361
1773 4743.5737436812 4352.1905294745 1373
1774 4497.2165419366 4352.1905294745 1382
1775 4549.6270459173 4352.1905294745 1407
1776 4869.8330521784 4352.1905294745 1384
1777 4583.3431160244 4352.1905294745 1384
1778 4616.6008916770 4352.1905294745 1371
1779 4660.8773142372 4352.1905294745 1376
1780 4658.8155087610 4352.1905294745 1360
1781 4732.6253134594 4352.1905294745 1359
1782 4450.8787513914 4352.1905294745 1368
1783 4496.7567242241 4352.1905294745 1363
1784 4438.6823510949 4352.1905294745 1347
1785 4577.5493012323 4352.1905294745 1353
1786 4642.9680070777 4352.1905294745 1366
1787 4577.6747123668 4352.1905294745 1361
1788 4431.1122143252 4352.1905294745 1355
1789 4602.4591048788 4352.1905294745 1369
1790 4474.0255282703 4352.1905294745 1356
1791 4562.1128988216 4352.1905294745 1365
1792 4596.7070003474 4352.1905294745 1396
1793 4697.7991639676 4352.1905294745 1372
1794 4631.9627925132 4352.1905294745 1375
1795 4677.5141915160 4352.1905294745 1381
1796 4542.6040316210 4352.1905294745 1402
1797 4418.5020685821 4352.1905294745 1386
1798 4658.8514732538 4352.1905294745 1394
1799 4372.7708911038 4352.1905294745 1363
1800 4491.5842026890 4352.1905294745 1362
1801 4817.9133189039 4352.1905294745 1372
1802 4685.0281863331 4352.1905294745 1384
1803 4653.6267276357 4352.1905294745 1361
1804 4529.5615679130 4352.1905294745 1376
1805 4533.5533277787 4352.1905294745 1356
1806 4683.0658642487 4352.1905294745 1365
1807 4574.5686800333 4352.1905294745 1366
1808 4424.8747910897 4352.1905294745 1356
1809 4683.5758503632 4352.1905294745 1351
1810 4487.9504342732 4352.1905294745 1354
1811 4555.5361650446 4352.1905294745 1366
1812 4751.2284298830 4352.1905294745 1366
1813 4447.1577918833 4352.1905294745 1370
1814 4676.1012953413 4352.1905294745 1356
1815 4561.5472159188 4352.1905294745 1363
1816 4592.6980267087 4352.1905294745 1354
1817 4633.3524390570 4352.1905294745 1369
1818 4704.8267730318 4352.1905294745 1361
1819 4622.8489174789 4352.1905294745 1357
1820 4670.0679873563 4352.1905294745 1364
1821 4530.5517431124 4352.1905294745 1382
1822 4474.8730642506 4352.1905294745 1347
1823 4565.6216395038 4352.1905294745 1364
1824 4692.7407699683 4352.1905294745 1364
1825 4692.0969959860 4352.1905294745 1363
1826 4706.1993127964 4352.1905294745 1387
1827 4657.9421344003 4352.1905294745 1394
1828 4641.2540958988 4352.1905294745 1365
1829 4438.7589877337 4352.1905294745 1353
1830 4526.2836193692 4352.1905294745 1355
1831 4714.3744763137 4352.1905294745 1360
1832 4653.5115961625 4352.1905294745 1373
1833 4547.1570095514 4352.1905294745 1382
1834 4540.4313437052 4352.1905294745 1357
1835 4580.8329163069 4352.1905294745 1372
1836 4507.8071914914 4352.1905294745 1365
1837 4449.8871693274 4352.1905294745 1369
1838 4678.8822836660 4352.1905294745 1360
1839 4642.7975419779 4352.1905294745 1352
1840 4597.1805015319 4352.1905294745 1351
1841 4594.9487518730 4352.1905294745 1368
1842 4576.0292719511 4352.1905294745 1374
1843 4627.3389272870 4352.1905294745 1365
1844 4745.2748882772 4352.1905294745 1413
1845 4528.9503286505 4352.1905294745 1414
1846 4765.8412805698 4352.1905294745 1425
1847 4584.9232230374 4352.1905294745 1367
1848 4603.4432105328 4352.1905294745 1358
1849 4647.4856498586 4352.1905294745 1380
1850 4612.8686239138 4352.1905294745 1371
1851 4567.8285471611 4352.1905294745 1365
1852 4598.5329199832 4352.1905294745 1361
1853 4730.8194338709 4352.1905294745 1366
1854 4576.7636542964 4352.1905294745 1363
1855 4606.3271551011 4352.1905294745 1357
1856 4659.5273992269 4352.1905294745 1369
1857 4504.4250775826 4352.1905294745 1356
1858 4625.4565111975 4352.1905294745 1358
1859 4634.1009303266 4352.1905294745 1351
1860 4592.4700355412 4352.1905294745 1357
1861 4671.5236320918 4352.1905294745 1358
1862 4743.8584108890 4352.1905294745 1354
1863 4584.2525530422 4352.1905294745 1355
1864 4565.2928496531 4352.1905294745 1358
1865 4642.6725436421 4352.1905294745 1369
1866 4571.5271936554 4352.1905294745 1370
1867 4644.9754587784 4352.1905294745 1357
1868 4691.1737732948 4352.1905294745 1372
1869 4692.7892533340 4352.1905294745 1378
1870 4632.8634762804 4352.1905294745 1364
1871 4637.9436351969 4352.1905294745 1367
1872 4573.6689831616 4352.1905294745 1374
1873 4611.4908434121 4352.1905294745 1374
1874 4650.8652543234 4352.1905294745 1364
1875 4601.6377082968 4352.1905294745 1354
1876 4503.6426150139 4352.1905294745 1352
1877 4531.4837372213 4352.1905294745 1374
1878 4703.7715267702 4352.1905294745 1369
1879 4757.0021331456 4352.1905294745 1380
1880 4575.3353384216 4352.1905294745 1383
1881 4668.9684800271 4352.1905294745 1358
1882 4432.7925974214 4352.1905294745 1359
1883 4731.4725713569 4352.1905294745 1357
1884 4648.7188223258 4352.1905294745 1373
1885 4417.1676496441 4352.1905294745 1383
1886 4633.0145656231 4352.1905294745 1395
1887 4666.9238059057 4352.1905294745 1394
1888 4585.1771231341 4352.1905294745 1387
1889 4471.2860692346 4352.1905294745 1389
1890 4541.7697842587 4352.1905294745 1380
1891 4492.7849449015 4352.1905294745 1376
1892 4660.4440194927 4352.1905294745 1372
1893 4607.1158044202 4352.1905294745 1358
1894 4873.9208086629 4352.1905294745 1364
1895 4520.0480492246 4352.1905294745 1361
1896 4583.6536551502 4352.1905294745 1363
1897 4522.6182692620 4352.1905294745 1374
1898 4641.1715312448 4352.1905294745 1375
1899 4574.9441793299 4352.1905294745 1381
1900 4524.8307661655 4352.1905294745 1384
1901 4612.4396131839 4352.1905294745 1364
1902 4603.1293928079 4352.1905294745 1367
1903 4645.6395765200 4352.1905294745 1361
1904 4622.4908861101 4352.1905294745 1362
1905 4653.4187248456 4352.1905294745 1344
1906 4516.6028087370 4352.1905294745 1392
1907 4555.8174867092 4352.1905294745 1368
1908 4587.1924125900 4352.1905294745 1361
1909 4605.7241590406 4352.1905294745 1351
1910 4697.0164749593 4352.1905294745 1349
1911 4536.8850457519 4352.1905294745 1359
1912 4588.1063190058 4352.1905294745 1369
1913 4676.9209700913 4352.1905294745 1373
1914 4744.4903340296 4352.1905294745 1364
1915 4637.4372683120 4352.1905294745 1363
1916 4647.8716010553 4352.1905294745 1383
1917 4590.1851011775 4352.1905294745 1379
1918 4737.4420481140 4352.1905294745 1386
1919 4755.4590377784 4352.1905294745 1372
1920 4656.9565055661 4352.1905294745 1357
1921 4665.0369844780 4352.1905294745 1363
1922 4695.6162929884 4352.1905294745 1373
1923 4661.0746972490 4352.1905294745 1379
1924 4485.8647619680 4352.1905294745 1356
1925 4783.8885924681 4352.1905294745 1383
1926 4709.3699131142 4352.1905294745 1370
1927 4489.5821513614 4352.1905294745 1359
1928 4654.9384679435 4352.1905294745 1361
1929 4577.9612134270 4352.1905294745 1375
1930 4522.8251395431 4352.1905294745 1402
1931 4532.9860070258 4352.1905294745 1380
1932 4628.8107446208 4352.1905294745 1378
1933 4590.3117752291 4352.1905294745 1389
1934 4565.8361394625 4352.1905294745 1368
1935 4585.7060411771 4352.1905294745 1362
1936 4667.1027477447 4352.1905294745 1360
1937 4697.3395714241 4352.1905294745 1358
1938 4590.9419879607 4352.1905294745 1360
1939 4541.5091232356 4352.1905294745 1359
1940 4740.6168361897 4352.1905294745 1358
1941 4510.2029247439 4352.1905294745 1350
1942 4600.0414917239 4352.1905294745 1380
1943 4531.1700306516 4352.1905294745 1350
1944 4671.5405390289 4352.1905294745 1350
1945 4578.9373339760 4352.1905294745 1346
1946 4724.3396734299 4352.1905294745 1359
1947 4624.2536543147 4352.1905294745 1375
1948 4503.9063635177 4352.1905294745 1362
